Accident_Index,Location_Easting_OSGR ,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
2.01712E+12,459754.0,452565.0,-1.090675,53.965738,12,Severe,2,1,14/12/2017,5,16:26,189,E06000014,3,19,6,30,3,4,6,3010,0,0,4,2,2,0,0,1,2,E01013344
2.01712E+12,465713.0,445757.0,-1.001317,53.903839,12,Severe,2,2,24/12/2017,1,19:35,189,E06000014,5,301,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01013450
2.01712E+12,460101.0,452151.0,-1.085468,53.961977,12,Severe,3,1,27/12/2017,4,07:00,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01013366
2.01712E+12,459311.0,453053.0,-1.097332,53.970174,12,Severe,2,1,31/12/2017,1,01:25,189,E06000014,3,19,6,30,3,2,3,1176,0,5,4,2,2,0,0,1,1,E01013346
2.01812E+12,460250.0,452522.0,-1.083124,53.965294,12,Severe,1,1,02/01/2018,3,17:15,189,E06000014,4,1363,6,30,3,4,3,1036,0,5,4,1,1,0,0,1,1,E01013366
2.01812E+12,458686.0,455518.0,-1.106385,53.992397,12,Severe,2,2,02/01/2018,3,12:30,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,2,E01013429
2.01812E+12,460607.0,453321.0,-1.077525,53.972433,12,Severe,2,1,11/01/2018,5,15:30,189,E06000014,5,94,6,20,8,4,6,0,0,0,1,1,1,0,0,1,2,E01013348
2.01812E+12,457587.0,454903.0,-1.123261,53.986994,12,Severe,2,1,13/01/2018,7,22:00,189,E06000014,3,1237,1,60,1,4,3,19,0,0,4,1,1,0,0,2,1,E01013432
2.01812E+12,456784.0,454067.0,-1.135661,53.979569,12,Severe,2,2,15/01/2018,2,20:24,189,E06000014,3,1237,6,40,1,4,6,2110,0,0,4,1,1,0,0,2,1,E01013422
2.01812E+12,462930.0,459470.0,-1.040847,54.027412,12,Severe,2,1,18/01/2018,5,17:46,189,E06000014,5,90,6,30,8,4,6,0,0,0,4,1,2,0,0,2,1,E01013440
2.01812E+12,457170.0,454497.0,-1.129696,53.983391,12,Severe,2,2,18/01/2018,5,17:14,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,2,E01013422
2.01812E+12,458160.0,452298.0,-1.11502,53.96352,12,Severe,2,1,20/06/2018,4,08:50,189,E06000014,3,1176,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013392
2.01812E+12,461324.0,448191.0,-1.067623,53.926248,12,Medium,1,2,20/01/2018,7,16:15,189,E06000014,3,19,6,40,1,2,3,64,0,0,1,1,2,0,0,2,1,E01013365
2.01812E+12,461830.0,451112.0,-1.059329,53.952437,12,Severe,1,1,22/01/2018,2,08:35,189,E06000014,5,409,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01013363
2.01812E+12,461559.0,452806.0,-1.063117,53.967692,12,Medium,2,1,27/01/2018,7,09:00,189,E06000014,3,1036,6,30,1,4,5,409,0,0,1,1,1,0,0,1,2,E01013379
2.01812E+12,464341.0,454421.0,-1.020376,53.981867,12,Medium,1,1,30/01/2018,3,10:33,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013437
2.01812E+12,456409.0,456906.0,-1.140853,54.005123,12,Severe,2,1,01/02/2018,5,08:00,189,E06000014,3,19,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013430
2.01812E+12,462580.0,451560.0,-1.047811,53.956373,12,Medium,2,1,03/02/2018,7,17:50,189,E06000014,5,408,6,30,6,3,5,175,0,1,4,2,2,0,0,1,1,E01013401
2.01812E+12,460357.0,452827.0,-1.081433,53.968022,12,Severe,2,1,08/02/2018,5,12:23,189,E06000014,4,1363,6,30,7,2,4,1363,0,5,1,1,1,0,0,1,2,E01013366
2.01812E+12,459972.0,455261.0,-1.086823,53.98994,12,Severe,1,1,08/02/2018,5,15:56,189,E06000014,4,1363,6,40,3,2,5,417,0,0,1,2,2,0,0,2,1,E01013431
2.01812E+12,460863.0,453507.0,-1.073586,53.974074,12,Severe,2,2,08/02/2018,5,20:50,189,E06000014,5,418,6,30,7,2,5,90,0,5,4,2,2,0,0,1,1,E01013348
2.01812E+12,457612.0,451924.0,-1.123442,53.96022,12,Severe,3,1,09/02/2018,6,16:30,189,E06000014,5,285,6,30,3,4,6,2810,0,0,1,1,1,0,0,1,1,E01013335
2.01812E+12,457542.0,452514.0,-1.124397,53.96553,12,Severe,1,1,10/02/2018,7,18:30,189,E06000014,3,59,6,30,8,4,6,0,0,0,4,1,2,0,0,1,1,E01013338
2.01812E+12,457139.0,452876.0,-1.130472,53.968827,12,Severe,2,1,11/02/2018,1,15:45,189,E06000014,6,2110,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013338
2.01812E+12,459704.0,450982.0,-1.091746,53.951518,12,Medium,2,1,18/02/2018,1,12:00,189,E06000014,3,59,6,20,8,4,6,0,0,4,1,1,1,0,0,1,1,E01013417
2.01812E+12,457600.0,451884.0,-1.123632,53.959862,12,Severe,3,1,19/02/2018,2,07:51,189,E06000014,5,285,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01013392
2.01812E+12,461976.0,456951.0,-1.05592,54.004891,12,Severe,2,1,18/02/2018,1,13:05,189,E06000014,3,1237,1,30,1,4,5,90,0,0,1,1,1,0,0,2,2,E01013408
2.01812E+12,458731.0,451391.0,-1.106492,53.955305,12,Severe,2,1,21/02/2018,4,15:50,189,E06000014,3,59,6,30,3,2,4,1224,0,5,1,1,1,0,0,1,1,E01013391
2.01812E+12,459828.0,451361.0,-1.089783,53.95491,12,Severe,2,1,23/02/2018,6,16:10,189,E06000014,3,1036,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01013416
2.01812E+12,457649.0,452009.0,-1.122862,53.96098,12,Severe,2,1,24/02/2018,7,20:25,189,E06000014,5,285,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01013392
2.01812E+12,458509.0,451415.0,-1.10987,53.955545,12,Medium,2,1,21/02/2018,4,08:30,189,E06000014,4,1224,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013395
2.01812E+12,458675.0,455336.0,-1.106587,53.990763,12,Severe,1,1,25/02/2018,1,12:55,189,E06000014,5,417,6,30,3,4,6,3210,0,4,1,1,1,0,0,1,1,E01013429
2.01812E+12,456701.0,453986.0,-1.136942,53.978851,12,Severe,2,1,03/03/2018,7,12:15,189,E06000014,3,1237,6,60,1,4,6,2110,0,0,1,1,2,0,0,2,1,E01013422
2.01812E+12,460437.0,452397.0,-1.080299,53.964149,12,Medium,1,1,05/03/2018,2,19:00,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01013366
2.01812E+12,455626.0,447609.0,-1.154489,53.921659,12,Severe,1,1,07/03/2018,4,16:27,189,E06000014,5,287,6,40,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013421
2.01812E+12,460213.0,451650.0,-1.08386,53.957462,12,Severe,1,1,08/03/2018,5,22:18,189,E06000014,4,1227,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01013366
2.01812E+12,459501.0,451272.0,-1.094782,53.954147,12,Medium,2,1,05/03/2018,2,09:15,189,E06000014,3,59,6,30,3,4,6,2910,0,0,1,1,1,0,0,1,2,E01013417
2.01812E+12,460857.0,452100.0,-1.073957,53.961431,12,Severe,1,1,11/02/2018,1,17:29,189,E06000014,3,1036,6,30,7,2,5,408,0,4,1,1,1,0,0,1,1,E01013369
2.01812E+12,461298.0,455324.0,-1.06659,53.990351,12,Severe,2,1,13/03/2018,3,08:36,189,E06000014,5,90,6,20,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01013404
2.01812E+12,460945.0,451013.0,-1.072832,53.951652,12,Severe,2,1,15/03/2018,5,17:30,189,E06000014,3,19,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01013364
2.01812E+12,457185.0,452776.0,-1.129789,53.967924,12,Severe,2,1,21/03/2018,4,08:20,189,E06000014,3,59,6,30,3,4,6,2710,0,0,1,1,1,0,0,1,1,E01013339
2.01812E+12,459356.0,453365.0,-1.096586,53.972973,12,Severe,2,1,16/03/2018,6,08:15,189,E06000014,5,419,6,30,3,4,6,3210,0,0,1,1,1,0,0,1,2,E01013346
2.01812E+12,460869.0,452582.0,-1.073678,53.965761,12,Severe,2,1,22/03/2018,5,09:10,189,E06000014,5,90,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013369
2.01812E+12,458748.0,449710.0,-1.106555,53.940196,12,Medium,1,1,24/03/2018,7,14:54,189,E06000014,3,1036,6,30,3,2,5,413,0,5,1,1,1,0,0,1,1,E01013357
2.01812E+12,460255.0,451661.0,-1.083218,53.957556,12,Severe,1,1,25/03/2018,1,02:49,189,E06000014,4,1227,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013366
2.01812E+12,456799.0,453078.0,-1.135616,53.97068,12,Severe,1,1,26/03/2018,2,17:00,189,E06000014,3,59,6,30,3,4,6,2510,0,0,1,1,1,0,0,1,1,E01013422
2.01812E+12,458691.0,452632.0,-1.106863,53.966461,12,Severe,3,1,27/03/2018,3,04:26,189,E06000014,3,1176,6,40,0,-1,-1,0,0,0,4,2,2,0,0,2,1,E01013390
2.01812E+12,461790.0,454510.0,-1.059252,53.982977,12,Severe,2,1,22/03/2018,5,12:10,189,E06000014,5,414,6,30,8,4,6,0,0,0,1,1,1,0,0,1,2,E01013406
2.01812E+12,456895.0,452643.0,-1.134234,53.96676,12,Severe,2,1,28/03/2018,4,17:00,189,E06000014,5,413,6,30,3,4,6,2510,0,0,1,1,1,0,0,1,1,E01013339
2.01812E+12,459595.0,458429.0,-1.091953,54.018452,12,Severe,2,1,29/03/2018,5,18:15,189,E06000014,5,92,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013377
2.01812E+12,459324.0,453721.0,-1.097004,53.976176,12,Medium,2,1,19/03/2018,2,09:00,189,E06000014,5,419,1,30,1,4,6,0,0,0,1,1,1,0,0,1,2,E01013428
2.01812E+12,459439.0,454673.0,-1.095066,53.984717,12,Medium,2,1,31/03/2018,7,20:30,189,E06000014,5,419,6,30,3,2,6,3210,0,5,4,1,2,0,0,1,1,E01013431
2.01812E+12,466268.0,457901.0,-0.990241,54.012896,12,Severe,3,1,02/04/2018,2,15:45,189,E06000014,3,64,6,60,3,4,5,92,0,0,1,2,2,0,0,2,1,E01013437
2.01812E+12,461970.0,456949.0,-1.056012,54.004873,12,Severe,2,1,02/04/2018,2,22:00,189,E06000014,3,1239,1,30,1,4,5,90,0,0,4,2,2,0,0,2,1,E01013408
2.01812E+12,461492.0,453473.0,-1.064004,53.973694,12,Medium,1,1,23/03/2018,6,19:00,189,E06000014,6,2741,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013385
2.01812E+12,462634.0,454403.0,-1.046405,53.981915,12,Severe,2,1,07/04/2018,7,18:15,189,E06000014,5,415,3,40,3,2,6,2,0,0,1,1,1,0,0,2,1,E01013409
2.01812E+12,461021.0,452568.0,-1.071365,53.965617,12,Severe,2,1,05/04/2018,5,16:00,189,E06000014,3,1036,6,30,3,4,6,2,0,0,1,1,1,0,0,1,2,E01013382
2.01812E+12,457867.0,451486.0,-1.119639,53.956255,12,Severe,2,1,14/04/2018,7,15:50,189,E06000014,4,1224,6,30,3,4,6,2810,0,0,1,1,1,0,0,1,1,E01013396
2.01812E+12,456971.0,453246.0,-1.132963,53.972171,12,Severe,2,1,06/04/2018,6,08:30,189,E06000014,6,2110,6,30,3,4,6,2110,0,0,1,1,1,0,0,1,2,E01013422
2.01812E+12,459672.0,455938.0,-1.091266,53.996058,12,Severe,2,1,12/04/2018,5,17:50,189,E06000014,3,1237,1,30,1,4,4,1363,0,0,5,1,1,0,0,2,2,E01013431
2.01812E+12,458286.0,451399.0,-1.113271,53.955427,12,Severe,1,1,21/04/2018,7,18:38,189,E06000014,4,1224,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013396
2.01812E+12,460092.0,453090.0,-1.085421,53.970417,12,Severe,2,1,13/04/2018,6,10:00,189,E06000014,6,3111,6,20,3,4,6,3110,0,0,1,1,2,0,0,1,2,E01013343
2.01812E+12,462174.0,451275.0,-1.054055,53.953861,12,Severe,2,1,26/04/2018,5,08:43,189,E06000014,3,1079,6,30,0,-1,-1,0,0,1,1,2,2,0,0,1,1,E01013403
2.01812E+12,460105.0,452246.0,-1.085388,53.962831,12,Severe,1,1,26/04/2018,5,19:30,189,E06000014,3,1036,6,30,6,2,3,19,0,5,1,2,2,0,0,1,2,E01013366
2.01812E+12,459402.0,454804.0,-1.095604,53.985899,12,Severe,1,1,03/05/2018,5,19:30,189,E06000014,5,419,6,40,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013431
2.01812E+12,460287.0,453061.0,-1.082454,53.970133,12,Severe,2,1,01/05/2018,3,17:30,189,E06000014,6,2,6,20,3,4,6,2,0,0,1,1,1,0,0,1,2,E01013343
2.01812E+12,462871.0,456298.0,-1.042402,53.998915,12,Severe,2,1,05/05/2018,7,16:55,189,E06000014,3,1237,1,60,1,4,6,1410,0,0,1,1,1,0,0,2,1,E01013409
2.01812E+12,460053.0,450127.0,-1.086596,53.943794,12,Severe,2,1,06/05/2018,1,07:30,189,E06000014,5,289,6,30,6,4,5,407,0,0,1,1,1,0,0,1,1,E01013414
2.01812E+12,458898.0,452370.0,-1.103759,53.964083,12,Severe,2,1,02/05/2018,4,08:30,189,E06000014,6,2,6,30,8,4,6,0,0,0,1,1,1,0,0,1,2,E01013390
2.01812E+12,461906.0,451744.0,-1.058043,53.958108,12,Severe,2,1,08/05/2018,3,15:32,189,E06000014,5,409,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013399
2.01812E+12,462586.0,451570.0,-1.047717,53.956462,12,Severe,1,1,07/05/2018,2,11:05,189,E06000014,5,175,6,30,6,4,5,408,0,0,1,1,1,0,0,1,2,E01013401
2.01812E+12,453907.0,447521.0,-1.180676,53.92105,12,Severe,2,1,10/05/2018,5,13:00,189,E06000014,5,286,6,60,3,4,5,273,0,0,1,1,1,0,0,2,1,E01013421
2.01812E+12,459844.0,451798.0,-1.089454,53.958835,12,Severe,2,1,05/05/2018,7,12:51,189,E06000014,6,0,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,2,E01033068
2.01812E+12,461896.0,451297.0,-1.058286,53.954092,12,Severe,2,1,07/05/2018,2,19:20,189,E06000014,3,1079,6,60,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013400
2.01812E+12,464188.0,455305.0,-1.022523,53.98983,12,Severe,2,1,11/05/2018,6,11:30,189,E06000014,3,64,1,30,1,4,3,1237,0,0,1,1,1,0,0,2,1,E01013437
2.01812E+12,461816.0,452610.0,-1.05924,53.9659,12,Severe,2,1,01/05/2018,3,15:40,189,E06000014,5,409,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013380
2.01812E+12,459651.0,451512.0,-1.09245,53.956287,12,Severe,1,1,13/05/2018,1,18:10,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013416
2.01812E+12,460239.0,457338.0,-1.082341,54.008573,12,Severe,2,1,11/05/2018,6,15:20,189,E06000014,6,1710,6,30,3,4,6,1710,0,0,1,1,1,0,0,1,2,E01013371
2.01812E+12,459670.0,451671.0,-1.09213,53.957714,12,Severe,2,1,17/05/2018,5,11:15,189,E06000014,3,1036,6,30,8,4,6,0,0,5,1,1,1,0,0,1,1,E01033068
2.01812E+12,459438.0,453229.0,-1.095362,53.971741,12,Severe,2,1,16/05/2018,4,16:55,189,E06000014,5,419,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013346
2.01812E+12,457919.0,454497.0,-1.118276,53.983308,12,Severe,2,1,22/05/2018,3,07:20,189,E06000014,3,19,6,40,3,4,6,3210,0,0,1,1,1,0,0,1,1,E01013432
2.01812E+12,460901.0,449617.0,-1.07378,53.939112,12,Severe,2,1,20/05/2018,1,19:00,189,E06000014,3,19,6,30,8,4,6,0,0,0,1,1,1,0,0,1,2,E01013365
2.01812E+12,462711.0,451283.0,-1.045871,53.953868,12,Severe,2,1,23/05/2018,4,19:20,189,E06000014,3,1079,6,30,6,2,5,408,0,0,1,1,1,0,0,1,1,E01013401
2.01812E+12,458153.0,454744.0,-1.114661,53.985501,12,Severe,2,1,22/05/2018,3,17:30,189,E06000014,6,3210,6,30,8,4,6,0,0,0,1,1,1,0,0,1,2,E01013433
2.01812E+12,459666.0,451674.0,-1.09219,53.957741,12,Severe,2,1,29/05/2018,3,20:00,189,E06000014,3,1036,6,30,8,4,6,0,0,0,1,1,1,0,0,1,2,E01033068
2.01812E+12,460080.0,451624.0,-1.085891,53.957244,12,Severe,1,1,30/05/2018,4,17:00,189,E06000014,4,1227,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01033069
2.01812E+12,466780.0,444918.0,-0.985262,53.896163,12,Minor,2,1,03/06/2018,1,11:04,189,E06000014,5,301,6,60,3,4,6,210,0,0,1,1,1,0,0,2,1,E01013450
2.01812E+12,460872.0,450690.0,-1.074009,53.948758,12,Medium,2,1,04/06/2018,2,06:50,189,E06000014,3,19,6,30,3,4,3,19,0,0,1,1,1,0,0,1,1,E01013364
2.01812E+12,460140.0,452314.0,-1.084842,53.963438,12,Severe,2,1,01/06/2018,6,18:14,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013366
2.01812E+12,459928.0,458685.0,-1.086821,54.020714,12,Severe,1,1,07/06/2018,5,13:10,189,E06000014,6,1810,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013372
2.01812E+12,462655.0,458680.0,-1.045207,54.020346,12,Severe,2,1,02/06/2018,7,11:45,189,E06000014,5,90,6,40,0,-1,-1,0,0,0,1,2,2,0,0,2,2,E01013436
2.01812E+12,457794.0,454667.0,-1.120149,53.98485,12,Severe,2,1,10/06/2018,1,11:51,189,E06000014,3,19,6,40,3,2,6,0,0,4,1,1,1,0,0,2,1,E01013432
2.01812E+12,458499.0,453858.0,-1.109555,53.977501,12,Severe,3,2,10/06/2018,1,20:30,189,E06000014,3,19,6,40,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013434
2.01812E+12,457526.0,452539.0,-1.124637,53.965756,12,Severe,2,1,13/06/2018,4,19:50,189,E06000014,3,59,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01013338
2.01812E+12,458808.0,451337.0,-1.105329,53.954811,12,Severe,1,2,14/06/2018,5,23:00,189,E06000014,3,59,6,30,3,4,6,0,0,4,4,1,2,0,0,1,1,E01013391
2.01812E+12,461170.0,451373.0,-1.069333,53.954861,12,Severe,2,1,13/06/2018,4,17:55,189,E06000014,3,1079,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01033067
2.01812E+12,456144.0,452906.0,-1.145632,53.969206,12,Severe,1,1,15/06/2018,6,20:45,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013422
2.01812E+12,457061.0,454119.0,-1.131428,53.980006,12,Severe,2,1,31/05/2018,5,10:35,189,E06000014,6,2110,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013422
2.01812E+12,456887.0,452241.0,-1.134431,53.963149,12,Severe,2,1,12/06/2018,3,18:15,189,E06000014,5,413,6,30,3,4,6,2710,0,0,1,1,1,0,0,1,2,E01013337
2.01812E+12,459142.0,451305.0,-1.100246,53.954485,12,Severe,1,1,18/06/2018,2,08:45,189,E06000014,6,2910,6,30,3,4,6,2910,0,0,1,1,1,0,0,1,2,E01013397
2.01812E+12,458072.0,452215.0,-1.116377,53.962784,12,Severe,2,1,22/06/2018,6,09:43,189,E06000014,3,59,6,30,3,4,6,2810,0,0,1,1,1,0,0,1,2,E01013394
2.01812E+12,464269.0,451444.0,-1.022099,53.955124,12,Severe,2,1,22/06/2018,6,21:55,189,E06000014,3,1079,6,30,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01013378
2.01812E+12,458619.0,455470.0,-1.107416,53.991973,12,Severe,2,1,23/06/2018,7,20:31,189,E06000014,5,417,6,40,1,4,3,1237,0,0,1,1,1,0,0,2,1,E01013429
2.01812E+12,461211.0,455132.0,-1.067955,53.988636,12,Severe,2,1,24/06/2018,1,09:10,189,E06000014,5,90,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01013404
2.01812E+12,458767.0,455349.0,-1.105182,53.990869,12,Severe,2,1,05/06/2018,3,15:45,189,E06000014,6,2,6,20,0,-1,-1,0,0,1,1,1,1,0,0,1,2,E01013429
2.01812E+12,461724.0,451061.0,-1.060954,53.951991,12,Severe,3,1,26/06/2018,3,16:24,189,E06000014,5,295,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013363
2.01812E+12,460594.0,453222.0,-1.077743,53.971544,12,Severe,1,1,27/06/2018,4,15:22,189,E06000014,5,94,6,30,0,-1,-1,0,0,1,1,1,1,0,0,1,1,E01013343
2.01812E+12,459685.0,453602.0,-1.091524,53.975065,12,Severe,1,1,28/06/2018,5,19:54,189,E06000014,6,3110,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013347
2.01812E+12,460166.0,451635.0,-1.084579,53.957333,12,Medium,1,1,30/06/2018,7,21:08,189,E06000014,4,1227,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01033068
2.01812E+12,460866.0,452576.0,-1.073725,53.965707,12,Severe,2,1,01/07/2018,1,13:36,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013368
2.01812E+12,459915.0,450112.0,-1.088701,53.943675,12,Severe,2,1,05/07/2018,5,08:58,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013414
2.01812E+12,456663.0,453852.0,-1.137546,53.977651,12,Severe,2,1,03/07/2018,3,08:15,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013422
2.01812E+12,460193.0,452390.0,-1.084019,53.964114,12,Severe,2,1,10/07/2018,3,18:56,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013366
2.01812E+12,460133.0,451948.0,-1.08502,53.960149,12,Severe,1,1,11/07/2018,4,21:00,189,E06000014,6,0,2,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013366
2.01812E+12,459901.0,451714.0,-1.088601,53.958073,12,Severe,2,1,02/07/2018,2,08:00,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01033068
2.01812E+12,461095.0,451389.0,-1.070472,53.955013,12,Severe,1,1,13/07/2018,6,13:20,189,E06000014,3,1036,6,30,6,2,3,1079,0,5,1,1,1,0,0,1,1,E01013363
2.01812E+12,462492.0,446593.0,-1.050164,53.911748,12,Severe,2,1,06/07/2018,6,11:54,189,E06000014,3,19,6,40,3,2,6,0,0,0,1,1,1,0,0,2,2,E01013450
2.01812E+12,457528.0,451311.0,-1.124837,53.95472,12,Severe,2,2,10/07/2018,3,20:55,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013441
2.01812E+12,460299.0,451678.0,-1.082544,53.957704,12,Severe,2,1,16/07/2018,2,08:56,189,E06000014,4,1227,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,2,E01013366
2.01812E+12,462655.0,451440.0,-1.046692,53.955286,12,Medium,2,1,15/07/2018,1,20:25,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013398
2.01812E+12,464502.0,455001.0,-1.017799,53.987059,12,Severe,2,1,14/07/2018,7,11:20,189,E06000014,6,0,6,60,3,4,6,0,0,0,1,1,1,0,0,2,2,E01013437
2.01812E+12,460064.0,453509.0,-1.085765,53.974185,12,Severe,2,1,27/07/2018,6,18:00,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,2,2,0,0,1,2,E01013350
2.01812E+12,461370.0,448181.0,-1.066924,53.926152,12,Severe,2,1,27/07/2018,6,20:15,189,E06000014,3,19,6,30,1,4,3,64,0,0,1,1,1,0,0,2,2,E01013365
2.01812E+12,467510.0,451451.0,-0.972716,53.954776,12,Severe,2,1,01/08/2018,4,15:18,189,E06000014,3,1079,6,60,3,2,-1,-1,0,0,1,1,1,0,0,2,1,E01013351
2.01812E+12,461792.0,452223.0,-1.059684,53.962426,12,Severe,1,2,17/07/2018,3,21:59,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013383
2.01812E+12,456260.0,453243.0,-1.143802,53.972222,12,Severe,2,1,01/08/2018,4,09:59,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013422
2.01812E+12,459621.0,448431.0,-1.093506,53.928603,12,Medium,1,1,05/09/2018,4,10:39,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013412
2.01812E+12,460226.0,452438.0,-1.083507,53.964542,12,Severe,2,1,15/08/2018,4,08:40,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013366
2.01812E+12,456079.0,447895.0,-1.14754,53.924181,12,Severe,2,1,18/08/2018,7,11:03,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013421
2.01812E+12,457458.0,452581.0,-1.125665,53.966141,12,Minor,1,1,08/09/2018,7,05:40,189,E06000014,3,59,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01013338
2.01812E+12,459761.0,451484.0,-1.09078,53.956023,12,Severe,1,1,18/08/2018,7,19:10,189,E06000014,6,0,6,30,3,4,4,1227,0,0,1,1,1,0,0,1,1,E01033068
2.01812E+12,460744.0,453872.0,-1.075327,53.977368,12,Medium,1,1,08/09/2018,7,01:15,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01013348
2.01812E+12,458168.0,449851.0,-1.115362,53.941529,12,Severe,2,1,15/08/2018,4,21:36,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01013359
2.01812E+12,459971.0,453330.0,-1.087218,53.972587,12,Severe,2,2,02/07/2018,2,20:25,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013345
2.01812E+12,459888.0,451605.0,-1.088821,53.957095,12,Severe,2,1,20/07/2018,6,18:40,189,E06000014,6,0,6,30,6,4,4,1227,0,0,1,1,1,0,0,1,2,E01033068
2.01812E+12,460879.0,450430.0,-1.073954,53.946421,12,Severe,2,1,23/08/2018,5,09:00,189,E06000014,3,19,1,30,0,-1,6,0,0,0,1,1,1,0,0,1,2,E01013362
2.01812E+12,460728.0,451953.0,-1.075952,53.960125,12,Severe,2,1,31/08/2018,6,14:45,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013369
